,american_name,country,lat,long,conf_count,date,cured_count,dead_count,country_2
2992,Cambodia,Cambodia,11.55,104.9167,1,2020-02-19,1,0,Cambodia
2993,Sri Lanka,Sri Lanka,7.0,81.0,1,2020-02-19,1,0,Sri Lanka
2994,Germany,Germany,51.0,9.0,16,2020-02-19,12,0,Germany
2995,Finland,Finland,64.0,26.0,1,2020-02-19,1,0,Finland
2996,United Arab Emirates,United Arab Emirates,24.0,54.0,9,2020-02-19,4,0,United Arab Emirates
2997,Philippines,Philippines,13.0,122.0,3,2020-02-19,1,1,Philippines
2998,India,India,21.0,78.0,3,2020-02-19,3,0,India
2999,"London, ON",Canada,42.9849,-81.2453,1,2020-02-19,1,0,Canada
3000,Italy,Italy,43.0,12.0,3,2020-02-19,0,0,Italy
3001,UK,UK,55.0,-3.0,9,2020-02-19,8,0,UK
3002,Russia,Russia,60.0,90.0,2,2020-02-19,2,0,Russia
3003,Sweden,Sweden,63.0,16.0,1,2020-02-19,0,0,Sweden
3004,"Santa Clara, CA",United States of America,37.3541,-121.9552,2,2020-02-19,0,0,United States of America
3005,Spain,Spain,40.0,-4.0,2,2020-02-19,2,0,Spain
3006,South Australia,Australia,-34.9285,138.6007,2,2020-02-19,2,0,Australia
3007,"Boston, MA",United States of America,42.3601,-71.0589,1,2020-02-19,0,0,United States of America
3008,"San Benito, CA",United States of America,36.5761,-120.9876,2,2020-02-19,0,0,United States of America
3009,Belgium,Belgium,50.8333,4.0,1,2020-02-19,1,0,Belgium
3010,"Madison, WI",United States of America,43.0731,-89.4012,1,2020-02-19,0,0,United States of America
3011,Diamond Princess cruise ship,Others,35.4437,139.638,621,2020-02-19,1,0,Others
3012,"San Diego County, CA",United States of America,32.7157,-117.1611,2,2020-02-19,0,0,United States of America
3013,"San Antonio, TX",United States of America,29.4241,-98.4936,1,2020-02-19,0,0,United States of America
3014,Egypt,Egypt,26.0,30.0,1,2020-02-19,0,0,Egypt
3015,Iran,Iran,32.0,53.0,2,2020-02-19,0,2,Iran
3016,"Omaha, NE (From Diamond Princess)",United States of America,41.2545,-95.9758,0,2020-02-19,0,0,United States of America
3017,"Travis, CA (From Diamond Princess)",United States of America,38.2721,-121.9399,0,2020-02-19,0,0,United States of America
3018,From Diamond Princess,Australia,35.4437,139.638,0,2020-02-19,0,0,Australia
3019,"Lackland, TX (From Diamond Princess)",United States of America,29.3829,-98.6134,0,2020-02-19,0,0,United States of America
3020,Lebanon,Lebanon,33.8547,35.8623,0,2020-02-19,0,0,Lebanon
3021,"Humboldt County, CA",United States of America,40.745,-123.8695,0,2020-02-19,0,0,United States of America
3022,"Sacramento County, CA",United States of America,38.4747,-121.3542,0,2020-02-19,0,0,United States of America
3023,Iraq,Iraq,33.0,44.0,0,2020-02-19,0,0,Iraq
3024,Unassigned Location (From Diamond Princess),United States of America,35.4437,139.638,0,2020-02-19,0,0,United States of America
3025,Oman,Oman,21.0,57.0,0,2020-02-19,0,0,Oman
3026,Afghanistan,Afghanistan,33.0,65.0,0,2020-02-19,0,0,Afghanistan
3027,Bahrain,Bahrain,26.0275,50.55,0,2020-02-19,0,0,Bahrain
3028,Kuwait,Kuwait,29.5,47.75,0,2020-02-19,0,0,Kuwait
3029,Algeria,Algeria,28.0339,1.6596,0,2020-02-19,0,0,Algeria
3030,Croatia,Croatia,45.1,15.2,0,2020-02-19,0,0,Croatia
3031,Switzerland,Switzerland,46.8182,8.2275,0,2020-02-19,0,0,Switzerland
3032,Austria,Austria,47.5162,14.5501,0,2020-02-19,0,0,Austria
3033,Israel,Israel,31.0,35.0,0,2020-02-19,0,0,Israel
3034,Pakistan,Pakistan,30.3753,69.3451,0,2020-02-19,0,0,Pakistan
3035,Brazil,Brazil,-14.235,-51.9253,0,2020-02-19,0,0,Brazil
3036,Georgia,Georgia,42.3154,43.3569,0,2020-02-19,0,0,Georgia
3037,Greece,Greece,39.0742,21.8243,0,2020-02-19,0,0,Greece
3038,North Macedonia,North Macedonia,41.6086,21.7453,0,2020-02-19,0,0,North Macedonia
3039,Norway,Norway,60.472,8.4689,0,2020-02-19,0,0,Norway
3040,Romania,Romania,45.9432,24.9668,0,2020-02-19,0,0,Romania
3041,Denmark,Denmark,56.2639,9.5018,0,2020-02-19,0,0,Denmark
3042,Estonia,Estonia,58.5953,25.0136,0,2020-02-19,0,0,Estonia
3043,Netherlands,Netherlands,52.1326,5.2913,0,2020-02-19,0,0,Netherlands
3044,San Marino,San Marino,43.9424,12.4578,0,2020-02-19,0,0,San Marino
3045,Anhui,China,31.8257,117.2264,987,2020-02-20,474,6,China
3046,Beijing,China,40.1824,116.4142,395,2020-02-20,153,4,China
3047,Chongqing,China,30.0572,107.874,567,2020-02-20,299,6,China
3048,Fujian,China,26.0789,117.9874,293,2020-02-20,126,1,China
3049,Gansu,China,36.0611,103.8343,91,2020-02-20,71,2,China
3050,Guangdong,China,23.3417,113.4244,1332,2020-02-20,642,5,China
3051,Guangxi,China,23.8298,108.7881,245,2020-02-20,90,2,China
3052,Guizhou,China,26.8154,106.8748,146,2020-02-20,72,2,China
3053,Hainan,China,19.1959,109.7453,168,2020-02-20,86,4,China
3054,Hebei,China,38.0428,114.5149,307,2020-02-20,169,5,China
3055,Heilongjiang,China,47.861999999999995,127.7615,476,2020-02-20,136,12,China
3056,Henan,China,33.882020000000004,113.61399999999999,1265,2020-02-20,637,19,China
3057,Hubei,China,30.9756,112.2707,62442,2020-02-20,11788,2144,China
3058,Hunan,China,27.6104,111.7088,1010,2020-02-20,634,4,China
3059,Inner Mongolia,China,44.0935,113.9448,75,2020-02-20,16,0,China
3060,Jiangsu,China,32.9711,119.455,631,2020-02-20,356,0,China
3061,Jiangxi,China,27.614,115.7221,934,2020-02-20,433,1,China
3062,Jilin,China,43.6661,126.1923,91,2020-02-20,43,1,China
3063,Liaoning,China,41.2956,122.6085,121,2020-02-20,59,1,China
3064,Ningxia,China,37.2692,106.1655,71,2020-02-20,44,0,China
3065,Qinghai,China,35.7452,95.9956,18,2020-02-20,16,0,China
3066,Shaanxi,China,35.1917,108.8701,245,2020-02-20,118,1,China
3067,Shandong,China,36.3427,118.1498,546,2020-02-20,254,4,China
3068,Shanghai,China,31.201999999999998,121.4491,334,2020-02-20,199,2,China
3069,Shanxi,China,37.5777,112.2922,132,2020-02-20,76,0,China
3070,Sichuan,China,30.6171,102.7103,520,2020-02-20,217,3,China
3071,Tianjin,China,39.3054,117.323,131,2020-02-20,59,3,China
3072,Tibet,China,31.6927,88.0924,1,2020-02-20,1,0,China
3073,Xinjiang,China,41.1129,85.2401,76,2020-02-20,22,1,China
3074,Yunnan,China,24.974,101.48700000000001,174,2020-02-20,79,2,China
3075,Zhejiang,China,29.1832,120.0934,1175,2020-02-20,633,1,China
3076,Thailand,Thailand,15.0,101.0,35,2020-02-20,15,0,Thailand
3077,Japan,Japan,36.0,138.0,94,2020-02-20,18,1,Japan
3078,South Korea,South Korea,36.0,128.0,104,2020-02-20,16,1,South Korea
3079,Taiwan,Taiwan,23.7,121.0,24,2020-02-20,2,1,Taiwan
3080,"Seattle, WA",United States of America,47.6062,-122.3321,1,2020-02-20,1,0,United States of America
3081,"Chicago, IL",United States of America,41.8781,-87.6298,2,2020-02-20,2,0,United States of America
3082,"Tempe, AZ",United States of America,33.4255,-111.94,1,2020-02-20,0,0,United States of America
3083,Macau,Macau,22.1667,113.55,10,2020-02-20,6,0,Macau
3084,Hong Kong,Hong Kong,22.3,114.2,68,2020-02-20,6,2,Hong Kong
3085,Singapore,Singapore,1.2833,103.8333,84,2020-02-20,34,0,Singapore
3086,Vietnam,Vietnam,16.0,108.0,16,2020-02-20,7,0,Vietnam
3087,France,France,47.0,2.0,12,2020-02-20,4,1,France
3088,Nepal,Nepal,28.1667,84.25,1,2020-02-20,1,0,Nepal
3089,Malaysia,Malaysia,2.5,112.5,22,2020-02-20,15,0,Malaysia
3090,"Toronto, ON",Canada,43.6532,-79.3832,2,2020-02-20,0,0,Canada
3091,British Columbia,Canada,49.2827,-123.1207,5,2020-02-20,0,0,Canada
3092,"Orange, CA",United States of America,33.7879,-117.8531,1,2020-02-20,0,0,United States of America
3093,"Los Angeles, CA",United States of America,34.0522,-118.2437,1,2020-02-20,0,0,United States of America
3094,New South Wales,Australia,-33.8688,151.2093,4,2020-02-20,4,0,Australia
3095,Victoria,Australia,-37.8136,144.9631,4,2020-02-20,4,0,Australia
3096,Queensland,Australia,-28.0167,153.4,5,2020-02-20,0,0,Australia
3097,Cambodia,Cambodia,11.55,104.9167,1,2020-02-20,1,0,Cambodia
3098,Sri Lanka,Sri Lanka,7.0,81.0,1,2020-02-20,1,0,Sri Lanka
3099,Germany,Germany,51.0,9.0,16,2020-02-20,12,0,Germany
3100,Finland,Finland,64.0,26.0,1,2020-02-20,1,0,Finland
3101,United Arab Emirates,United Arab Emirates,24.0,54.0,9,2020-02-20,4,0,United Arab Emirates
3102,Philippines,Philippines,13.0,122.0,3,2020-02-20,1,1,Philippines
3103,India,India,21.0,78.0,3,2020-02-20,3,0,India
3104,"London, ON",Canada,42.9849,-81.2453,1,2020-02-20,1,0,Canada
3105,Italy,Italy,43.0,12.0,3,2020-02-20,0,0,Italy
3106,UK,UK,55.0,-3.0,9,2020-02-20,8,0,UK
3107,Russia,Russia,60.0,90.0,2,2020-02-20,2,0,Russia
3108,Sweden,Sweden,63.0,16.0,1,2020-02-20,0,0,Sweden
3109,"Santa Clara, CA",United States of America,37.3541,-121.9552,2,2020-02-20,0,0,United States of America
3110,Spain,Spain,40.0,-4.0,2,2020-02-20,2,0,Spain
3111,South Australia,Australia,-34.9285,138.6007,2,2020-02-20,2,0,Australia
3112,"Boston, MA",United States of America,42.3601,-71.0589,1,2020-02-20,0,0,United States of America
3113,"San Benito, CA",United States of America,36.5761,-120.9876,2,2020-02-20,0,0,United States of America
3114,Belgium,Belgium,50.8333,4.0,1,2020-02-20,1,0,Belgium
3115,"Madison, WI",United States of America,43.0731,-89.4012,1,2020-02-20,0,0,United States of America
3116,Diamond Princess cruise ship,Others,35.4437,139.638,634,2020-02-20,1,2,Others
3117,"San Diego County, CA",United States of America,32.7157,-117.1611,2,2020-02-20,0,0,United States of America
3118,"San Antonio, TX",United States of America,29.4241,-98.4936,1,2020-02-20,0,0,United States of America
3119,Egypt,Egypt,26.0,30.0,1,2020-02-20,0,0,Egypt
3120,Iran,Iran,32.0,53.0,5,2020-02-20,0,2,Iran
3121,"Omaha, NE (From Diamond Princess)",United States of America,41.2545,-95.9758,0,2020-02-20,0,0,United States of America
3122,"Travis, CA (From Diamond Princess)",United States of America,38.2721,-121.9399,0,2020-02-20,0,0,United States of America
3123,From Diamond Princess,Australia,35.4437,139.638,0,2020-02-20,0,0,Australia
3124,"Lackland, TX (From Diamond Princess)",United States of America,29.3829,-98.6134,0,2020-02-20,0,0,United States of America
3125,Lebanon,Lebanon,33.8547,35.8623,0,2020-02-20,0,0,Lebanon
3126,"Humboldt County, CA",United States of America,40.745,-123.8695,0,2020-02-20,0,0,United States of America
3127,"Sacramento County, CA",United States of America,38.4747,-121.3542,0,2020-02-20,0,0,United States of America
3128,Iraq,Iraq,33.0,44.0,0,2020-02-20,0,0,Iraq
3129,Unassigned Location (From Diamond Princess),United States of America,35.4437,139.638,0,2020-02-20,0,0,United States of America
3130,Oman,Oman,21.0,57.0,0,2020-02-20,0,0,Oman
3131,Afghanistan,Afghanistan,33.0,65.0,0,2020-02-20,0,0,Afghanistan
3132,Bahrain,Bahrain,26.0275,50.55,0,2020-02-20,0,0,Bahrain
3133,Kuwait,Kuwait,29.5,47.75,0,2020-02-20,0,0,Kuwait
3134,Algeria,Algeria,28.0339,1.6596,0,2020-02-20,0,0,Algeria
3135,Croatia,Croatia,45.1,15.2,0,2020-02-20,0,0,Croatia
3136,Switzerland,Switzerland,46.8182,8.2275,0,2020-02-20,0,0,Switzerland
3137,Austria,Austria,47.5162,14.5501,0,2020-02-20,0,0,Austria
3138,Israel,Israel,31.0,35.0,0,2020-02-20,0,0,Israel
3139,Pakistan,Pakistan,30.3753,69.3451,0,2020-02-20,0,0,Pakistan
3140,Brazil,Brazil,-14.235,-51.9253,0,2020-02-20,0,0,Brazil
3141,Georgia,Georgia,42.3154,43.3569,0,2020-02-20,0,0,Georgia
3142,Greece,Greece,39.0742,21.8243,0,2020-02-20,0,0,Greece
3143,North Macedonia,North Macedonia,41.6086,21.7453,0,2020-02-20,0,0,North Macedonia
3144,Norway,Norway,60.472,8.4689,0,2020-02-20,0,0,Norway
3145,Romania,Romania,45.9432,24.9668,0,2020-02-20,0,0,Romania
3146,Denmark,Denmark,56.2639,9.5018,0,2020-02-20,0,0,Denmark
3147,Estonia,Estonia,58.5953,25.0136,0,2020-02-20,0,0,Estonia
3148,Netherlands,Netherlands,52.1326,5.2913,0,2020-02-20,0,0,Netherlands
3149,San Marino,San Marino,43.9424,12.4578,0,2020-02-20,0,0,San Marino
3150,Anhui,China,31.8257,117.2264,988,2020-02-21,539,6,China
3151,Beijing,China,40.1824,116.4142,396,2020-02-21,169,4,China
3152,Chongqing,China,30.0572,107.874,572,2020-02-21,316,6,China
3153,Fujian,China,26.0789,117.9874,293,2020-02-21,149,1,China
3154,Gansu,China,36.0611,103.8343,91,2020-02-21,76,2,China
3155,Guangdong,China,23.3417,113.4244,1333,2020-02-21,690,5,China
3156,Guangxi,China,23.8298,108.7881,246,2020-02-21,97,2,China
3157,Guizhou,China,26.8154,106.8748,146,2020-02-21,77,2,China
3158,Hainan,China,19.1959,109.7453,168,2020-02-21,95,4,China
3159,Hebei,China,38.0428,114.5149,308,2020-02-21,184,5,China
3160,Heilongjiang,China,47.861999999999995,127.7615,479,2020-02-21,175,12,China
3161,Henan,China,33.882020000000004,113.61399999999999,1267,2020-02-21,736,19,China
3162,Hubei,China,30.9756,112.2707,62662,2020-02-21,11881,2144,China
3163,Hunan,China,27.6104,111.7088,1011,2020-02-21,661,4,China
3164,Inner Mongolia,China,44.0935,113.9448,75,2020-02-21,17,0,China
3165,Jiangsu,China,32.9711,119.455,631,2020-02-21,373,0,China
3166,Jiangxi,China,27.614,115.7221,934,2020-02-21,489,1,China
3167,Jilin,China,43.6661,126.1923,91,2020-02-21,45,1,China
3168,Liaoning,China,41.2956,122.6085,121,2020-02-21,61,1,China
3169,Ningxia,China,37.2692,106.1655,71,2020-02-21,48,0,China
3170,Qinghai,China,35.7452,95.9956,18,2020-02-21,18,0,China
3171,Shaanxi,China,35.1917,108.8701,245,2020-02-21,134,1,China
3172,Shandong,China,36.3427,118.1498,749,2020-02-21,281,4,China
3173,Shanghai,China,31.201999999999998,121.4491,334,2020-02-21,211,2,China
3174,Shanxi,China,37.5777,112.2922,132,2020-02-21,78,0,China
3175,Sichuan,China,30.6171,102.7103,525,2020-02-21,231,3,China
3176,Tianjin,China,39.3054,117.323,132,2020-02-21,62,3,China
3177,Tibet,China,31.6927,88.0924,1,2020-02-21,1,0,China
3178,Xinjiang,China,41.1129,85.2401,76,2020-02-21,24,1,China
3179,Yunnan,China,24.974,101.48700000000001,174,2020-02-21,96,2,China
3180,Zhejiang,China,29.1832,120.0934,1203,2020-02-21,679,1,China
3181,Thailand,Thailand,15.0,101.0,35,2020-02-21,17,0,Thailand
3182,Japan,Japan,36.0,138.0,105,2020-02-21,22,1,Japan
3183,South Korea,South Korea,36.0,128.0,204,2020-02-21,16,2,South Korea
3184,Taiwan,Taiwan,23.7,121.0,26,2020-02-21,2,1,Taiwan
3185,"Seattle, WA",United States of America,47.6062,-122.3321,1,2020-02-21,1,0,United States of America
3186,"Chicago, IL",United States of America,41.8781,-87.6298,2,2020-02-21,2,0,United States of America
3187,"Tempe, AZ",United States of America,33.4255,-111.94,1,2020-02-21,0,0,United States of America
3188,Macau,Macau,22.1667,113.55,10,2020-02-21,6,0,Macau
3189,Hong Kong,Hong Kong,22.3,114.2,68,2020-02-21,5,2,Hong Kong
3190,Singapore,Singapore,1.2833,103.8333,85,2020-02-21,37,0,Singapore
3191,Vietnam,Vietnam,16.0,108.0,16,2020-02-21,14,0,Vietnam
3192,France,France,47.0,2.0,12,2020-02-21,4,1,France
3193,Nepal,Nepal,28.1667,84.25,1,2020-02-21,1,0,Nepal
3194,Malaysia,Malaysia,2.5,112.5,22,2020-02-21,15,0,Malaysia
3195,"Toronto, ON",Canada,43.6532,-79.3832,2,2020-02-21,2,0,Canada
3196,British Columbia,Canada,49.2827,-123.1207,6,2020-02-21,0,0,Canada
3197,"Orange, CA",United States of America,33.7879,-117.8531,1,2020-02-21,0,0,United States of America
3198,"Los Angeles, CA",United States of America,34.0522,-118.2437,1,2020-02-21,0,0,United States of America
3199,New South Wales,Australia,-33.8688,151.2093,4,2020-02-21,4,0,Australia
3200,Victoria,Australia,-37.8136,144.9631,4,2020-02-21,4,0,Australia
3201,Queensland,Australia,-28.0167,153.4,5,2020-02-21,1,0,Australia
3202,Cambodia,Cambodia,11.55,104.9167,1,2020-02-21,1,0,Cambodia
3203,Sri Lanka,Sri Lanka,7.0,81.0,1,2020-02-21,1,0,Sri Lanka
3204,Germany,Germany,51.0,9.0,16,2020-02-21,14,0,Germany
3205,Finland,Finland,64.0,26.0,1,2020-02-21,1,0,Finland
3206,United Arab Emirates,United Arab Emirates,24.0,54.0,9,2020-02-21,4,0,United Arab Emirates
3207,Philippines,Philippines,13.0,122.0,3,2020-02-21,1,1,Philippines
3208,India,India,21.0,78.0,3,2020-02-21,3,0,India
3209,"London, ON",Canada,42.9849,-81.2453,1,2020-02-21,1,0,Canada
3210,Italy,Italy,43.0,12.0,20,2020-02-21,0,1,Italy
3211,UK,UK,55.0,-3.0,9,2020-02-21,8,0,UK
3212,Russia,Russia,60.0,90.0,2,2020-02-21,2,0,Russia
3213,Sweden,Sweden,63.0,16.0,1,2020-02-21,0,0,Sweden
3214,"Santa Clara, CA",United States of America,37.3541,-121.9552,2,2020-02-21,1,0,United States of America
3215,Spain,Spain,40.0,-4.0,2,2020-02-21,2,0,Spain
3216,South Australia,Australia,-34.9285,138.6007,2,2020-02-21,2,0,Australia
3217,"Boston, MA",United States of America,42.3601,-71.0589,1,2020-02-21,0,0,United States of America
3218,"San Benito, CA",United States of America,36.5761,-120.9876,2,2020-02-21,0,0,United States of America
3219,Belgium,Belgium,50.8333,4.0,1,2020-02-21,1,0,Belgium
3220,"Madison, WI",United States of America,43.0731,-89.4012,1,2020-02-21,0,0,United States of America
3221,Diamond Princess cruise ship,Others,35.4437,139.638,634,2020-02-21,1,2,Others
3222,"San Diego County, CA",United States of America,32.7157,-117.1611,2,2020-02-21,1,0,United States of America
3223,"San Antonio, TX",United States of America,29.4241,-98.4936,1,2020-02-21,0,0,United States of America
3224,Egypt,Egypt,26.0,30.0,1,2020-02-21,0,0,Egypt
3225,Iran,Iran,32.0,53.0,18,2020-02-21,0,4,Iran
3226,"Omaha, NE (From Diamond Princess)",United States of America,41.2545,-95.9758,11,2020-02-21,0,0,United States of America
3227,"Travis, CA (From Diamond Princess)",United States of America,38.2721,-121.9399,5,2020-02-21,0,0,United States of America
3228,From Diamond Princess,Australia,35.4437,139.638,4,2020-02-21,0,0,Australia
3229,"Lackland, TX (From Diamond Princess)",United States of America,29.3829,-98.6134,2,2020-02-21,0,0,United States of America
3230,Lebanon,Lebanon,33.8547,35.8623,1,2020-02-21,0,0,Lebanon
3231,"Humboldt County, CA",United States of America,40.745,-123.8695,1,2020-02-21,0,0,United States of America
3232,"Sacramento County, CA",United States of America,38.4747,-121.3542,1,2020-02-21,0,0,United States of America
3233,Iraq,Iraq,33.0,44.0,0,2020-02-21,0,0,Iraq
3234,Unassigned Location (From Diamond Princess),United States of America,35.4437,139.638,0,2020-02-21,0,0,United States of America
3235,Oman,Oman,21.0,57.0,0,2020-02-21,0,0,Oman
3236,Afghanistan,Afghanistan,33.0,65.0,0,2020-02-21,0,0,Afghanistan
3237,Bahrain,Bahrain,26.0275,50.55,0,2020-02-21,0,0,Bahrain
3238,Kuwait,Kuwait,29.5,47.75,0,2020-02-21,0,0,Kuwait
3239,Algeria,Algeria,28.0339,1.6596,0,2020-02-21,0,0,Algeria
3240,Croatia,Croatia,45.1,15.2,0,2020-02-21,0,0,Croatia
3241,Switzerland,Switzerland,46.8182,8.2275,0,2020-02-21,0,0,Switzerland
3242,Austria,Austria,47.5162,14.5501,0,2020-02-21,0,0,Austria
3243,Israel,Israel,31.0,35.0,1,2020-02-21,0,0,Israel
3244,Pakistan,Pakistan,30.3753,69.3451,0,2020-02-21,0,0,Pakistan
3245,Brazil,Brazil,-14.235,-51.9253,0,2020-02-21,0,0,Brazil
3246,Georgia,Georgia,42.3154,43.3569,0,2020-02-21,0,0,Georgia
3247,Greece,Greece,39.0742,21.8243,0,2020-02-21,0,0,Greece
3248,North Macedonia,North Macedonia,41.6086,21.7453,0,2020-02-21,0,0,North Macedonia
3249,Norway,Norway,60.472,8.4689,0,2020-02-21,0,0,Norway
3250,Romania,Romania,45.9432,24.9668,0,2020-02-21,0,0,Romania
3251,Denmark,Denmark,56.2639,9.5018,0,2020-02-21,0,0,Denmark
3252,Estonia,Estonia,58.5953,25.0136,0,2020-02-21,0,0,Estonia
3253,Netherlands,Netherlands,52.1326,5.2913,0,2020-02-21,0,0,Netherlands
3254,San Marino,San Marino,43.9424,12.4578,0,2020-02-21,0,0,San Marino
3255,Anhui,China,31.8257,117.2264,989,2020-02-22,597,6,China
3256,Beijing,China,40.1824,116.4142,399,2020-02-22,178,4,China
3257,Chongqing,China,30.0572,107.874,573,2020-02-22,328,6,China
3258,Fujian,China,26.0789,117.9874,293,2020-02-22,162,1,China
3259,Gansu,China,36.0611,103.8343,91,2020-02-22,76,2,China
3260,Guangdong,China,23.3417,113.4244,1339,2020-02-22,728,5,China
3261,Guangxi,China,23.8298,108.7881,249,2020-02-22,104,2,China
3262,Guizhou,China,26.8154,106.8748,146,2020-02-22,90,2,China
3263,Hainan,China,19.1959,109.7453,168,2020-02-22,104,4,China
3264,Hebei,China,38.0428,114.5149,309,2020-02-22,203,6,China
3265,Heilongjiang,China,47.861999999999995,127.7615,479,2020-02-22,204,12,China
3266,Henan,China,33.882020000000004,113.61399999999999,1270,2020-02-22,830,19,China
3267,Hubei,China,30.9756,112.2707,64084,2020-02-22,15299,2346,China
3268,Hunan,China,27.6104,111.7088,1013,2020-02-22,692,4,China
3269,Inner Mongolia,China,44.0935,113.9448,75,2020-02-22,26,0,China
3270,Jiangsu,China,32.9711,119.455,631,2020-02-22,401,0,China
3271,Jiangxi,China,27.614,115.7221,934,2020-02-22,555,1,China
3272,Jilin,China,43.6661,126.1923,91,2020-02-22,52,1,China
3273,Liaoning,China,41.2956,122.6085,121,2020-02-22,66,1,China
3274,Ningxia,China,37.2692,106.1655,71,2020-02-22,48,0,China
3275,Qinghai,China,35.7452,95.9956,18,2020-02-22,18,0,China
3276,Shaanxi,China,35.1917,108.8701,245,2020-02-22,149,1,China
3277,Shandong,China,36.3427,118.1498,750,2020-02-22,302,4,China
3278,Shanghai,China,31.201999999999998,121.4491,335,2020-02-22,227,3,China
3279,Shanxi,China,37.5777,112.2922,132,2020-02-22,81,0,China
3280,Sichuan,China,30.6171,102.7103,526,2020-02-22,250,3,China
3281,Tianjin,China,39.3054,117.323,135,2020-02-22,65,3,China
3282,Tibet,China,31.6927,88.0924,1,2020-02-22,1,0,China
3283,Xinjiang,China,41.1129,85.2401,76,2020-02-22,25,2,China
3284,Yunnan,China,24.974,101.48700000000001,174,2020-02-22,107,2,China
3285,Zhejiang,China,29.1832,120.0934,1205,2020-02-22,719,1,China
3286,Thailand,Thailand,15.0,101.0,35,2020-02-22,17,0,Thailand
3287,Japan,Japan,36.0,138.0,122,2020-02-22,22,1,Japan
3288,South Korea,South Korea,36.0,128.0,433,2020-02-22,16,2,South Korea
3289,Taiwan,Taiwan,23.7,121.0,26,2020-02-22,2,1,Taiwan
3290,"Seattle, WA",United States of America,47.6062,-122.3321,1,2020-02-22,1,0,United States of America
3291,"Chicago, IL",United States of America,41.8781,-87.6298,2,2020-02-22,2,0,United States of America
3292,"Tempe, AZ",United States of America,33.4255,-111.94,1,2020-02-22,0,0,United States of America
3293,Macau,Macau,22.1667,113.55,10,2020-02-22,6,0,Macau
3294,Hong Kong,Hong Kong,22.3,114.2,69,2020-02-22,6,2,Hong Kong
3295,Singapore,Singapore,1.2833,103.8333,85,2020-02-22,37,0,Singapore
3296,Vietnam,Vietnam,16.0,108.0,16,2020-02-22,14,0,Vietnam
3297,France,France,47.0,2.0,12,2020-02-22,4,1,France
3298,Nepal,Nepal,28.1667,84.25,1,2020-02-22,1,0,Nepal
3299,Malaysia,Malaysia,2.5,112.5,22,2020-02-22,15,0,Malaysia
3300,"Toronto, ON",Canada,43.6532,-79.3832,2,2020-02-22,2,0,Canada
3301,British Columbia,Canada,49.2827,-123.1207,6,2020-02-22,0,0,Canada
3302,"Orange, CA",United States of America,33.7879,-117.8531,1,2020-02-22,0,0,United States of America
3303,"Los Angeles, CA",United States of America,34.0522,-118.2437,1,2020-02-22,0,0,United States of America
3304,New South Wales,Australia,-33.8688,151.2093,4,2020-02-22,4,0,Australia
3305,Victoria,Australia,-37.8136,144.9631,4,2020-02-22,4,0,Australia
3306,Queensland,Australia,-28.0167,153.4,5,2020-02-22,1,0,Australia
3307,Cambodia,Cambodia,11.55,104.9167,1,2020-02-22,1,0,Cambodia
3308,Sri Lanka,Sri Lanka,7.0,81.0,1,2020-02-22,1,0,Sri Lanka
3309,Germany,Germany,51.0,9.0,16,2020-02-22,14,0,Germany
3310,Finland,Finland,64.0,26.0,1,2020-02-22,1,0,Finland
3311,United Arab Emirates,United Arab Emirates,24.0,54.0,13,2020-02-22,4,0,United Arab Emirates
3312,Philippines,Philippines,13.0,122.0,3,2020-02-22,1,1,Philippines
3313,India,India,21.0,78.0,3,2020-02-22,3,0,India
3314,"London, ON",Canada,42.9849,-81.2453,1,2020-02-22,1,0,Canada
3315,Italy,Italy,43.0,12.0,62,2020-02-22,1,2,Italy
3316,UK,UK,55.0,-3.0,9,2020-02-22,8,0,UK
3317,Russia,Russia,60.0,90.0,2,2020-02-22,2,0,Russia
3318,Sweden,Sweden,63.0,16.0,1,2020-02-22,0,0,Sweden
3319,"Santa Clara, CA",United States of America,37.3541,-121.9552,2,2020-02-22,1,0,United States of America
3320,Spain,Spain,40.0,-4.0,2,2020-02-22,2,0,Spain
3321,South Australia,Australia,-34.9285,138.6007,2,2020-02-22,2,0,Australia
3322,"Boston, MA",United States of America,42.3601,-71.0589,1,2020-02-22,0,0,United States of America
3323,"San Benito, CA",United States of America,36.5761,-120.9876,2,2020-02-22,0,0,United States of America
3324,Belgium,Belgium,50.8333,4.0,1,2020-02-22,1,0,Belgium
3325,"Madison, WI",United States of America,43.0731,-89.4012,1,2020-02-22,0,0,United States of America
3326,Diamond Princess cruise ship,Others,35.4437,139.638,634,2020-02-22,1,2,Others
3327,"San Diego County, CA",United States of America,32.7157,-117.1611,2,2020-02-22,1,0,United States of America
3328,"San Antonio, TX",United States of America,29.4241,-98.4936,1,2020-02-22,0,0,United States of America
3329,Egypt,Egypt,26.0,30.0,1,2020-02-22,0,0,Egypt
3330,Iran,Iran,32.0,53.0,28,2020-02-22,0,5,Iran
3331,"Omaha, NE (From Diamond Princess)",United States of America,41.2545,-95.9758,11,2020-02-22,0,0,United States of America
3332,"Travis, CA (From Diamond Princess)",United States of America,38.2721,-121.9399,5,2020-02-22,0,0,United States of America
3333,From Diamond Princess,Australia,35.4437,139.638,7,2020-02-22,0,0,Australia
3334,"Lackland, TX (From Diamond Princess)",United States of America,29.3829,-98.6134,2,2020-02-22,0,0,United States of America
3335,Lebanon,Lebanon,33.8547,35.8623,1,2020-02-22,0,0,Lebanon
